word,firstLetter,secondLetter,thirdLetter,fourthLetter,fifthLetter,top5FirstLetter,top5SecondLetter,top5ThirdLetter,top5FourthLetter,top5FifthLetter,numberOfTop5Letters
UNSAW,U,N,S,A,W,0,0,0,1,0,1
UNSAY,U,N,S,A,Y,0,0,0,1,1,2
UNSEE,U,N,S,E,E,0,0,0,1,1,2
UNSEW,U,N,S,E,W,0,0,0,1,0,1
UNSEX,U,N,S,E,X,0,0,0,1,0,1
UNSOD,U,N,S,O,D,0,0,0,0,1,1
UNSUB,U,N,S,U,B,0,0,0,0,0,0
UNTAG,U,N,T,A,G,0,0,0,1,0,1
UNTAX,U,N,T,A,X,0,0,0,1,0,1
UNTIN,U,N,T,I,N,0,0,0,1,0,1
UNWET,U,N,W,E,T,0,0,0,1,0,1
UNWIT,U,N,W,I,T,0,0,0,1,0,1
UNWON,U,N,W,O,N,0,0,0,0,0,0
UPBOW,U,P,B,O,W,0,0,0,0,0,0
UPBYE,U,P,B,Y,E,0,0,0,0,1,1
UPDOS,U,P,D,O,S,0,0,0,0,1,1
UPDRY,U,P,D,R,Y,0,0,0,0,1,1
UPEND,U,P,E,N,D,0,0,0,1,1,2
UPFUL,U,P,F,U,L,0,0,0,0,0,0
UPJET,U,P,J,E,T,0,0,0,1,0,1
UPLAY,U,P,L,A,Y,0,0,0,1,1,2
UPLED,U,P,L,E,D,0,0,0,1,1,2
UPLIT,U,P,L,I,T,0,0,0,1,0,1
UPPED,U,P,P,E,D,0,0,0,1,1,2
UPRAN,U,P,R,A,N,0,0,1,1,0,2
UPRUN,U,P,R,U,N,0,0,1,0,0,1
UPSEE,U,P,S,E,E,0,0,0,1,1,2
UPSEY,U,P,S,E,Y,0,0,0,1,1,2
UPTAK,U,P,T,A,K,0,0,0,1,0,1
UPTER,U,P,T,E,R,0,0,0,1,0,1
UPTIE,U,P,T,I,E,0,0,0,1,1,2
URAEI,U,R,A,E,I,0,0,1,1,0,2
URALI,U,R,A,L,I,0,0,1,0,0,1
URAOS,U,R,A,O,S,0,0,1,0,1,2
URARE,U,R,A,R,E,0,0,1,0,1,2
URARI,U,R,A,R,I,0,0,1,0,0,1
URASE,U,R,A,S,E,0,0,1,0,1,2
URATE,U,R,A,T,E,0,0,1,1,1,3
URBEX,U,R,B,E,X,0,0,0,1,0,1
URBIA,U,R,B,I,A,0,0,0,1,1,2
URDEE,U,R,D,E,E,0,0,0,1,1,2
UREAL,U,R,E,A,L,0,0,0,1,0,1
UREAS,U,R,E,A,S,0,0,0,1,1,2
UREDO,U,R,E,D,O,0,0,0,0,0,0
UREIC,U,R,E,I,C,0,0,0,1,0,1
UREID,U,R,E,I,D,0,0,0,1,1,2
URENA,U,R,E,N,A,0,0,0,1,1,2
URENT,U,R,E,N,T,0,0,0,1,0,1
URGED,U,R,G,E,D,0,0,0,1,1,2
URGER,U,R,G,E,R,0,0,0,1,0,1
URGES,U,R,G,E,S,0,0,0,1,1,2
URIAL,U,R,I,A,L,0,0,1,1,0,2
URITE,U,R,I,T,E,0,0,1,1,1,3
URMAN,U,R,M,A,N,0,0,0,1,0,1
URNAL,U,R,N,A,L,0,0,1,1,0,2
URNED,U,R,N,E,D,0,0,1,1,1,3
URPED,U,R,P,E,D,0,0,0,1,1,2
URSAE,U,R,S,A,E,0,0,0,1,1,2
URSID,U,R,S,I,D,0,0,0,1,1,2
URSON,U,R,S,O,N,0,0,0,0,0,0
URUBU,U,R,U,B,U,0,0,0,0,0,0
URUPA,U,R,U,P,A,0,0,0,0,1,1
URVAS,U,R,V,A,S,0,0,0,1,1,2
USENS,U,S,E,N,S,0,0,0,1,1,2
USERS,U,S,E,R,S,0,0,0,0,1,1
USETA,U,S,E,T,A,0,0,0,1,1,2
USNEA,U,S,N,E,A,0,0,1,1,1,3
USNIC,U,S,N,I,C,0,0,1,1,0,2
USQUE,U,S,Q,U,E,0,0,0,0,1,1
USTAD,U,S,T,A,D,0,0,0,1,1,2
USTER,U,S,T,E,R,0,0,0,1,0,1
USURE,U,S,U,R,E,0,0,0,0,1,1
USURY,U,S,U,R,Y,0,0,0,0,1,1
UTERI,U,T,E,R,I,0,0,0,0,0,0
UTERO,U,T,E,R,O,0,0,0,0,0,0
UVEAL,U,V,E,A,L,0,0,0,1,0,1
UVEAS,U,V,E,A,S,0,0,0,1,1,2
UVULA,U,V,U,L,A,0,0,0,0,1,1
VACAS,V,A,C,A,S,0,1,0,1,1,3
VACAY,V,A,C,A,Y,0,1,0,1,1,3
VACUA,V,A,C,U,A,0,1,0,0,1,2
VACUI,V,A,C,U,I,0,1,0,0,0,1
VACUO,V,A,C,U,O,0,1,0,0,0,1
VADAS,V,A,D,A,S,0,1,0,1,1,3
VADED,V,A,D,E,D,0,1,0,1,1,3
VADES,V,A,D,E,S,0,1,0,1,1,3
VADGE,V,A,D,G,E,0,1,0,0,1,2
VAGAL,V,A,G,A,L,0,1,0,1,0,2
VAGUS,V,A,G,U,S,0,1,0,0,1,2
VAIDS,V,A,I,D,S,0,1,1,0,1,3
VAILS,V,A,I,L,S,0,1,1,0,1,3
VAIRE,V,A,I,R,E,0,1,1,0,1,3
VAIRS,V,A,I,R,S,0,1,1,0,1,3
VAIRY,V,A,I,R,Y,0,1,1,0,1,3
VAJRA,V,A,J,R,A,0,1,0,0,1,2
VAKAS,V,A,K,A,S,0,1,0,1,1,3
VAKIL,V,A,K,I,L,0,1,0,1,0,2
VALES,V,A,L,E,S,0,1,0,1,1,3
VALIS,V,A,L,I,S,0,1,0,1,1,3
VALLI,V,A,L,L,I,0,1,0,0,0,1
VALSE,V,A,L,S,E,0,1,0,0,1,2
VAMPS,V,A,M,P,S,0,1,0,0,1,2
VAMPY,V,A,M,P,Y,0,1,0,0,1,2
VANDA,V,A,N,D,A,0,1,1,0,1,3
VANED,V,A,N,E,D,0,1,1,1,1,4
VANES,V,A,N,E,S,0,1,1,1,1,4
VANGA,V,A,N,G,A,0,1,1,0,1,3
VANGS,V,A,N,G,S,0,1,1,0,1,3
VANTS,V,A,N,T,S,0,1,1,1,1,4
VAPED,V,A,P,E,D,0,1,0,1,1,3
VAPER,V,A,P,E,R,0,1,0,1,0,2
VAPES,V,A,P,E,S,0,1,0,1,1,3
VARAN,V,A,R,A,N,0,1,1,1,0,3
VARAS,V,A,R,A,S,0,1,1,1,1,4
VARDA,V,A,R,D,A,0,1,1,0,1,3
VARDO,V,A,R,D,O,0,1,1,0,0,2
VARDY,V,A,R,D,Y,0,1,1,0,1,3
VAREC,V,A,R,E,C,0,1,1,1,0,3
VARES,V,A,R,E,S,0,1,1,1,1,4
VARIA,V,A,R,I,A,0,1,1,1,1,4
VARIX,V,A,R,I,X,0,1,1,1,0,3
VARNA,V,A,R,N,A,0,1,1,1,1,4
VARUS,V,A,R,U,S,0,1,1,0,1,3
VARVE,V,A,R,V,E,0,1,1,0,1,3
VASAL,V,A,S,A,L,0,1,0,1,0,2
VASES,V,A,S,E,S,0,1,0,1,1,3
VASTS,V,A,S,T,S,0,1,0,1,1,3
VASTY,V,A,S,T,Y,0,1,0,1,1,3
VATAS,V,A,T,A,S,0,1,0,1,1,3
VATHA,V,A,T,H,A,0,1,0,0,1,2
VATIC,V,A,T,I,C,0,1,0,1,0,2
VATJE,V,A,T,J,E,0,1,0,0,1,2
VATOS,V,A,T,O,S,0,1,0,0,1,2
VATUS,V,A,T,U,S,0,1,0,0,1,2
VAUCH,V,A,U,C,H,0,1,0,0,0,1
VAUTE,V,A,U,T,E,0,1,0,1,1,3
VAUTS,V,A,U,T,S,0,1,0,1,1,3
VAWTE,V,A,W,T,E,0,1,0,1,1,3
VAXES,V,A,X,E,S,0,1,0,1,1,3
VEALE,V,E,A,L,E,0,1,1,0,1,3
VEALS,V,E,A,L,S,0,1,1,0,1,3
VEALY,V,E,A,L,Y,0,1,1,0,1,3
VEENA,V,E,E,N,A,0,1,0,1,1,3
VEEPS,V,E,E,P,S,0,1,0,0,1,2
VEERS,V,E,E,R,S,0,1,0,0,1,2
VEERY,V,E,E,R,Y,0,1,0,0,1,2
VEGAS,V,E,G,A,S,0,1,0,1,1,3
VEGES,V,E,G,E,S,0,1,0,1,1,3
VEGGO,V,E,G,G,O,0,1,0,0,0,1
VEGIE,V,E,G,I,E,0,1,0,1,1,3
VEGOS,V,E,G,O,S,0,1,0,0,1,2
VEHME,V,E,H,M,E,0,1,0,0,1,2
VEILS,V,E,I,L,S,0,1,1,0,1,3
VEILY,V,E,I,L,Y,0,1,1,0,1,3
VEINS,V,E,I,N,S,0,1,1,1,1,4
VEINY,V,E,I,N,Y,0,1,1,1,1,4
VELAR,V,E,L,A,R,0,1,0,1,0,2
VELDS,V,E,L,D,S,0,1,0,0,1,2
VELDT,V,E,L,D,T,0,1,0,0,0,1
VELES,V,E,L,E,S,0,1,0,1,1,3
VELLS,V,E,L,L,S,0,1,0,0,1,2
VELUM,V,E,L,U,M,0,1,0,0,0,1
VENAE,V,E,N,A,E,0,1,1,1,1,4
VENAL,V,E,N,A,L,0,1,1,1,0,3
VENAS,V,E,N,A,S,0,1,1,1,1,4
VENDS,V,E,N,D,S,0,1,1,0,1,3
VENDU,V,E,N,D,U,0,1,1,0,0,2
VENEY,V,E,N,E,Y,0,1,1,1,1,4
VENGE,V,E,N,G,E,0,1,1,0,1,3
VENIN,V,E,N,I,N,0,1,1,1,0,3
VENTI,V,E,N,T,I,0,1,1,1,0,3
VENTS,V,E,N,T,S,0,1,1,1,1,4
VENUS,V,E,N,U,S,0,1,1,0,1,3
VERBA,V,E,R,B,A,0,1,1,0,1,3
VERBS,V,E,R,B,S,0,1,1,0,1,3
VERDE,V,E,R,D,E,0,1,1,0,1,3
VERRA,V,E,R,R,A,0,1,1,0,1,3
VERRE,V,E,R,R,E,0,1,1,0,1,3
VERRY,V,E,R,R,Y,0,1,1,0,1,3
VERSA,V,E,R,S,A,0,1,1,0,1,3
VERST,V,E,R,S,T,0,1,1,0,0,2
VERTE,V,E,R,T,E,0,1,1,1,1,4
VERTS,V,E,R,T,S,0,1,1,1,1,4
VERTU,V,E,R,T,U,0,1,1,1,0,3
VESPA,V,E,S,P,A,0,1,0,0,1,2
VESTA,V,E,S,T,A,0,1,0,1,1,3
VESTS,V,E,S,T,S,0,1,0,1,1,3
VETCH,V,E,T,C,H,0,1,0,0,0,1
VEUVE,V,E,U,V,E,0,1,0,0,1,2
VEVES,V,E,V,E,S,0,1,0,1,1,3
VEXED,V,E,X,E,D,0,1,0,1,1,3
VEXER,V,E,X,E,R,0,1,0,1,0,2
VEXES,V,E,X,E,S,0,1,0,1,1,3
VEXIL,V,E,X,I,L,0,1,0,1,0,2
VEZIR,V,E,Z,I,R,0,1,0,1,0,2
VIALS,V,I,A,L,S,0,1,1,0,1,3
VIAND,V,I,A,N,D,0,1,1,1,1,4
VIBED,V,I,B,E,D,0,1,0,1,1,3
VIBES,V,I,B,E,S,0,1,0,1,1,3
VIBEX,V,I,B,E,X,0,1,0,1,0,2
VIBEY,V,I,B,E,Y,0,1,0,1,1,3
VICED,V,I,C,E,D,0,1,0,1,1,3
VICES,V,I,C,E,S,0,1,0,1,1,3
VICHY,V,I,C,H,Y,0,1,0,0,1,2
VICUS,V,I,C,U,S,0,1,0,0,1,2
VIERS,V,I,E,R,S,0,1,0,0,1,2
VIEUX,V,I,E,U,X,0,1,0,0,0,1
VIEWS,V,I,E,W,S,0,1,0,0,1,2
VIEWY,V,I,E,W,Y,0,1,0,0,1,2
VIFDA,V,I,F,D,A,0,1,0,0,1,2
VIFFS,V,I,F,F,S,0,1,0,0,1,2
VIGAS,V,I,G,A,S,0,1,0,1,1,3
VIGIA,V,I,G,I,A,0,1,0,1,1,3
VILDE,V,I,L,D,E,0,1,0,0,1,2
VILER,V,I,L,E,R,0,1,0,1,0,2
VILLE,V,I,L,L,E,0,1,0,0,1,2
VILLI,V,I,L,L,I,0,1,0,0,0,1
VILLS,V,I,L,L,S,0,1,0,0,1,2
VIMEN,V,I,M,E,N,0,1,0,1,0,2
VINAL,V,I,N,A,L,0,1,1,1,0,3
VINAS,V,I,N,A,S,0,1,1,1,1,4
VINCA,V,I,N,C,A,0,1,1,0,1,3
VINED,V,I,N,E,D,0,1,1,1,1,4
VINER,V,I,N,E,R,0,1,1,1,0,3
VINES,V,I,N,E,S,0,1,1,1,1,4
VINEW,V,I,N,E,W,0,1,1,1,0,3
VINHO,V,I,N,H,O,0,1,1,0,0,2
VINIC,V,I,N,I,C,0,1,1,1,0,3
VINNY,V,I,N,N,Y,0,1,1,1,1,4
VINOS,V,I,N,O,S,0,1,1,0,1,3
VINTS,V,I,N,T,S,0,1,1,1,1,4
VIOLD,V,I,O,L,D,0,1,1,0,1,3
VIOLS,V,I,O,L,S,0,1,1,0,1,3
VIRED,V,I,R,E,D,0,1,1,1,1,4
VIREO,V,I,R,E,O,0,1,1,1,0,3
VIRES,V,I,R,E,S,0,1,1,1,1,4
VIRGA,V,I,R,G,A,0,1,1,0,1,3
VIRGE,V,I,R,G,E,0,1,1,0,1,3
VIRGO,V,I,R,G,O,0,1,1,0,0,2
VIRID,V,I,R,I,D,0,1,1,1,1,4
VIRLS,V,I,R,L,S,0,1,1,0,1,3
VIRTU,V,I,R,T,U,0,1,1,1,0,3
VISAS,V,I,S,A,S,0,1,0,1,1,3
VISED,V,I,S,E,D,0,1,0,1,1,3
VISES,V,I,S,E,S,0,1,0,1,1,3
VISIE,V,I,S,I,E,0,1,0,1,1,3
VISNA,V,I,S,N,A,0,1,0,1,1,3
VISNE,V,I,S,N,E,0,1,0,1,1,3
VISON,V,I,S,O,N,0,1,0,0,0,1
VISTO,V,I,S,T,O,0,1,0,1,0,2
VITAE,V,I,T,A,E,0,1,0,1,1,3
VITAS,V,I,T,A,S,0,1,0,1,1,3
VITEX,V,I,T,E,X,0,1,0,1,0,2
VITRO,V,I,T,R,O,0,1,0,0,0,1
VITTA,V,I,T,T,A,0,1,0,1,1,3
VIVAS,V,I,V,A,S,0,1,0,1,1,3
VIVAT,V,I,V,A,T,0,1,0,1,0,2
VIVDA,V,I,V,D,A,0,1,0,0,1,2
VIVER,V,I,V,E,R,0,1,0,1,0,2
VIVES,V,I,V,E,S,0,1,0,1,1,3
VIVOS,V,I,V,O,S,0,1,0,0,1,2
VIVRE,V,I,V,R,E,0,1,0,0,1,2
VIZIR,V,I,Z,I,R,0,1,0,1,0,2
VIZOR,V,I,Z,O,R,0,1,0,0,0,1
VLAST,V,L,A,S,T,0,0,1,0,0,1
VLEIS,V,L,E,I,S,0,0,0,1,1,2
VLIES,V,L,I,E,S,0,0,1,1,1,3
VLOGS,V,L,O,G,S,0,0,1,0,1,2
VOARS,V,O,A,R,S,0,1,1,0,1,3
VOBLA,V,O,B,L,A,0,1,0,0,1,2
VOCAB,V,O,C,A,B,0,1,0,1,0,2
VOCES,V,O,C,E,S,0,1,0,1,1,3
VODDY,V,O,D,D,Y,0,1,0,0,1,2
VODOU,V,O,D,O,U,0,1,0,0,0,1
VODUN,V,O,D,U,N,0,1,0,0,0,1
VOEMA,V,O,E,M,A,0,1,0,0,1,2
VOGIE,V,O,G,I,E,0,1,0,1,1,3
VOICI,V,O,I,C,I,0,1,1,0,0,2
VOIDS,V,O,I,D,S,0,1,1,0,1,3
VOILE,V,O,I,L,E,0,1,1,0,1,3
VOIPS,V,O,I,P,S,0,1,1,0,1,3
VOLAE,V,O,L,A,E,0,1,0,1,1,3
VOLAR,V,O,L,A,R,0,1,0,1,0,2
VOLED,V,O,L,E,D,0,1,0,1,1,3
VOLES,V,O,L,E,S,0,1,0,1,1,3
VOLET,V,O,L,E,T,0,1,0,1,0,2
VOLKE,V,O,L,K,E,0,1,0,0,1,2
VOLKS,V,O,L,K,S,0,1,0,0,1,2
VOLTA,V,O,L,T,A,0,1,0,1,1,3
VOLTE,V,O,L,T,E,0,1,0,1,1,3
VOLTI,V,O,L,T,I,0,1,0,1,0,2
VOLTS,V,O,L,T,S,0,1,0,1,1,3
VOLVA,V,O,L,V,A,0,1,0,0,1,2
VOLVE,V,O,L,V,E,0,1,0,0,1,2
VOMER,V,O,M,E,R,0,1,0,1,0,2
VOTED,V,O,T,E,D,0,1,0,1,1,3
VOTES,V,O,T,E,S,0,1,0,1,1,3
VOUGE,V,O,U,G,E,0,1,0,0,1,2
VOULU,V,O,U,L,U,0,1,0,0,0,1
VOWED,V,O,W,E,D,0,1,0,1,1,3
VOWER,V,O,W,E,R,0,1,0,1,0,2
VOXEL,V,O,X,E,L,0,1,0,1,0,2
VOXES,V,O,X,E,S,0,1,0,1,1,3
VOZHD,V,O,Z,H,D,0,1,0,0,1,2
VRAIC,V,R,A,I,C,0,0,1,1,0,2
VRILS,V,R,I,L,S,0,0,1,0,1,2
VROOM,V,R,O,O,M,0,0,1,0,0,1
VROUS,V,R,O,U,S,0,0,1,0,1,2
VROUW,V,R,O,U,W,0,0,1,0,0,1
VROWS,V,R,O,W,S,0,0,1,0,1,2
VUGGS,V,U,G,G,S,0,1,0,0,1,2
VUGGY,V,U,G,G,Y,0,1,0,0,1,2
VUGHS,V,U,G,H,S,0,1,0,0,1,2
VUGHY,V,U,G,H,Y,0,1,0,0,1,2
VULGO,V,U,L,G,O,0,1,0,0,0,1
VULNS,V,U,L,N,S,0,1,0,1,1,3
VULVA,V,U,L,V,A,0,1,0,0,1,2
VUTTY,V,U,T,T,Y,0,1,0,1,1,3
VYGIE,V,Y,G,I,E,0,0,0,1,1,2
WAACS,W,A,A,C,S,0,1,1,0,1,3
WACKE,W,A,C,K,E,0,1,0,0,1,2
WACKO,W,A,C,K,O,0,1,0,0,0,1
WACKS,W,A,C,K,S,0,1,0,0,1,2
WADAS,W,A,D,A,S,0,1,0,1,1,3
WADDS,W,A,D,D,S,0,1,0,0,1,2
WADDY,W,A,D,D,Y,0,1,0,0,1,2
WADED,W,A,D,E,D,0,1,0,1,1,3
WADER,W,A,D,E,R,0,1,0,1,0,2
WADES,W,A,D,E,S,0,1,0,1,1,3
WADGE,W,A,D,G,E,0,1,0,0,1,2
WADIS,W,A,D,I,S,0,1,0,1,1,3
WADTS,W,A,D,T,S,0,1,0,1,1,3
WAFFS,W,A,F,F,S,0,1,0,0,1,2
WAFTS,W,A,F,T,S,0,1,0,1,1,3
WAGED,W,A,G,E,D,0,1,0,1,1,3
WAGES,W,A,G,E,S,0,1,0,1,1,3
WAGGA,W,A,G,G,A,0,1,0,0,1,2
WAGYU,W,A,G,Y,U,0,1,0,0,0,1
WAHAY,W,A,H,A,Y,0,1,0,1,1,3
WAHEY,W,A,H,E,Y,0,1,0,1,1,3
WAHOO,W,A,H,O,O,0,1,0,0,0,1
WAIDE,W,A,I,D,E,0,1,1,0,1,3
WAIFS,W,A,I,F,S,0,1,1,0,1,3
WAIFT,W,A,I,F,T,0,1,1,0,0,2
WAILS,W,A,I,L,S,0,1,1,0,1,3
WAINS,W,A,I,N,S,0,1,1,1,1,4
WAIRS,W,A,I,R,S,0,1,1,0,1,3
WAITE,W,A,I,T,E,0,1,1,1,1,4
WAITS,W,A,I,T,S,0,1,1,1,1,4
WAKAS,W,A,K,A,S,0,1,0,1,1,3
WAKED,W,A,K,E,D,0,1,0,1,1,3
WAKEN,W,A,K,E,N,0,1,0,1,0,2
WAKER,W,A,K,E,R,0,1,0,1,0,2
WAKES,W,A,K,E,S,0,1,0,1,1,3
WAKFS,W,A,K,F,S,0,1,0,0,1,2
WALDO,W,A,L,D,O,0,1,0,0,0,1
WALDS,W,A,L,D,S,0,1,0,0,1,2
WALED,W,A,L,E,D,0,1,0,1,1,3
WALER,W,A,L,E,R,0,1,0,1,0,2
WALES,W,A,L,E,S,0,1,0,1,1,3
WALIE,W,A,L,I,E,0,1,0,1,1,3
WALIS,W,A,L,I,S,0,1,0,1,1,3
WALKS,W,A,L,K,S,0,1,0,0,1,2
WALLA,W,A,L,L,A,0,1,0,0,1,2
WALLS,W,A,L,L,S,0,1,0,0,1,2
WALLY,W,A,L,L,Y,0,1,0,0,1,2
WALTY,W,A,L,T,Y,0,1,0,1,1,3
WAMED,W,A,M,E,D,0,1,0,1,1,3
WAMES,W,A,M,E,S,0,1,0,1,1,3
WAMUS,W,A,M,U,S,0,1,0,0,1,2
WANDS,W,A,N,D,S,0,1,1,0,1,3
WANED,W,A,N,E,D,0,1,1,1,1,4
WANES,W,A,N,E,S,0,1,1,1,1,4
WANEY,W,A,N,E,Y,0,1,1,1,1,4
WANGS,W,A,N,G,S,0,1,1,0,1,3
WANKS,W,A,N,K,S,0,1,1,0,1,3
WANKY,W,A,N,K,Y,0,1,1,0,1,3
WANLE,W,A,N,L,E,0,1,1,0,1,3
WANLY,W,A,N,L,Y,0,1,1,0,1,3
WANNA,W,A,N,N,A,0,1,1,1,1,4
WANTA,W,A,N,T,A,0,1,1,1,1,4
WANTS,W,A,N,T,S,0,1,1,1,1,4
WANTY,W,A,N,T,Y,0,1,1,1,1,4
WANZE,W,A,N,Z,E,0,1,1,0,1,3
WAQFS,W,A,Q,F,S,0,1,0,0,1,2
WARBS,W,A,R,B,S,0,1,1,0,1,3
WARBY,W,A,R,B,Y,0,1,1,0,1,3
WARDS,W,A,R,D,S,0,1,1,0,1,3
WARED,W,A,R,E,D,0,1,1,1,1,4
WARES,W,A,R,E,S,0,1,1,1,1,4
WAREZ,W,A,R,E,Z,0,1,1,1,0,3
WARKS,W,A,R,K,S,0,1,1,0,1,3
WARMS,W,A,R,M,S,0,1,1,0,1,3
WARNS,W,A,R,N,S,0,1,1,1,1,4
WARPS,W,A,R,P,S,0,1,1,0,1,3
WARRE,W,A,R,R,E,0,1,1,0,1,3
WARST,W,A,R,S,T,0,1,1,0,0,2
WARTS,W,A,R,T,S,0,1,1,1,1,4
WASES,W,A,S,E,S,0,1,0,1,1,3
WASHI,W,A,S,H,I,0,1,0,0,0,1
WASHY,W,A,S,H,Y,0,1,0,0,1,2
WASMS,W,A,S,M,S,0,1,0,0,1,2
WASPS,W,A,S,P,S,0,1,0,0,1,2
WASPY,W,A,S,P,Y,0,1,0,0,1,2
WASTS,W,A,S,T,S,0,1,0,1,1,3
WATAP,W,A,T,A,P,0,1,0,1,0,2
WATTS,W,A,T,T,S,0,1,0,1,1,3
WAUFF,W,A,U,F,F,0,1,0,0,0,1
WAUGH,W,A,U,G,H,0,1,0,0,0,1
WAUKS,W,A,U,K,S,0,1,0,0,1,2
WAULK,W,A,U,L,K,0,1,0,0,0,1
WAULS,W,A,U,L,S,0,1,0,0,1,2
WAURS,W,A,U,R,S,0,1,0,0,1,2
WAVED,W,A,V,E,D,0,1,0,1,1,3
WAVES,W,A,V,E,S,0,1,0,1,1,3
WAVEY,W,A,V,E,Y,0,1,0,1,1,3
WAWAS,W,A,W,A,S,0,1,0,1,1,3
WAWES,W,A,W,E,S,0,1,0,1,1,3
WAWLS,W,A,W,L,S,0,1,0,0,1,2
WAXED,W,A,X,E,D,0,1,0,1,1,3
WAXER,W,A,X,E,R,0,1,0,1,0,2
WAXES,W,A,X,E,S,0,1,0,1,1,3
WAYED,W,A,Y,E,D,0,1,0,1,1,3
WAZIR,W,A,Z,I,R,0,1,0,1,0,2
WAZOO,W,A,Z,O,O,0,1,0,0,0,1
WEALD,W,E,A,L,D,0,1,1,0,1,3
WEALS,W,E,A,L,S,0,1,1,0,1,3
WEAMB,W,E,A,M,B,0,1,1,0,0,2
WEANS,W,E,A,N,S,0,1,1,1,1,4
WEARS,W,E,A,R,S,0,1,1,0,1,3
WEBBY,W,E,B,B,Y,0,1,0,0,1,2
WEBER,W,E,B,E,R,0,1,0,1,0,2
WECHT,W,E,C,H,T,0,1,0,0,0,1
WEDEL,W,E,D,E,L,0,1,0,1,0,2
WEDGY,W,E,D,G,Y,0,1,0,0,1,2
WEEDS,W,E,E,D,S,0,1,0,0,1,2
WEEIS,W,E,E,I,S,0,1,0,1,1,3
WEEKE,W,E,E,K,E,0,1,0,0,1,2
WEEKS,W,E,E,K,S,0,1,0,0,1,2
WEELS,W,E,E,L,S,0,1,0,0,1,2
WEEMS,W,E,E,M,S,0,1,0,0,1,2
WEENS,W,E,E,N,S,0,1,0,1,1,3
WEENY,W,E,E,N,Y,0,1,0,1,1,3
WEEPS,W,E,E,P,S,0,1,0,0,1,2
WEEPY,W,E,E,P,Y,0,1,0,0,1,2
WEEST,W,E,E,S,T,0,1,0,0,0,1
WEETE,W,E,E,T,E,0,1,0,1,1,3
WEETS,W,E,E,T,S,0,1,0,1,1,3
WEFTE,W,E,F,T,E,0,1,0,1,1,3
WEFTS,W,E,F,T,S,0,1,0,1,1,3
WEIDS,W,E,I,D,S,0,1,1,0,1,3
WEILS,W,E,I,L,S,0,1,1,0,1,3
WEIRS,W,E,I,R,S,0,1,1,0,1,3
WEISE,W,E,I,S,E,0,1,1,0,1,3
WEIZE,W,E,I,Z,E,0,1,1,0,1,3
WEKAS,W,E,K,A,S,0,1,0,1,1,3
WELDS,W,E,L,D,S,0,1,0,0,1,2
WELKE,W,E,L,K,E,0,1,0,0,1,2
WELKS,W,E,L,K,S,0,1,0,0,1,2
WELKT,W,E,L,K,T,0,1,0,0,0,1
WELLS,W,E,L,L,S,0,1,0,0,1,2
WELLY,W,E,L,L,Y,0,1,0,0,1,2
WELTS,W,E,L,T,S,0,1,0,1,1,3
WEMBS,W,E,M,B,S,0,1,0,0,1,2
WENCH,W,E,N,C,H,0,1,1,0,0,2
WENDS,W,E,N,D,S,0,1,1,0,1,3
WENGE,W,E,N,G,E,0,1,1,0,1,3
WENNY,W,E,N,N,Y,0,1,1,1,1,4
WENTS,W,E,N,T,S,0,1,1,1,1,4
WERFS,W,E,R,F,S,0,1,1,0,1,3
WEROS,W,E,R,O,S,0,1,1,0,1,3
WERSH,W,E,R,S,H,0,1,1,0,0,2
WESTS,W,E,S,T,S,0,1,0,1,1,3
WETAS,W,E,T,A,S,0,1,0,1,1,3
WETLY,W,E,T,L,Y,0,1,0,0,1,2
WEXED,W,E,X,E,D,0,1,0,1,1,3
WEXES,W,E,X,E,S,0,1,0,1,1,3
WHAMO,W,H,A,M,O,0,0,1,0,0,1
WHAMS,W,H,A,M,S,0,0,1,0,1,2
WHANG,W,H,A,N,G,0,0,1,1,0,2
WHAPS,W,H,A,P,S,0,0,1,0,1,2
WHARE,W,H,A,R,E,0,0,1,0,1,2
WHATA,W,H,A,T,A,0,0,1,1,1,3
WHATS,W,H,A,T,S,0,0,1,1,1,3
WHAUP,W,H,A,U,P,0,0,1,0,0,1
WHAUR,W,H,A,U,R,0,0,1,0,0,1
WHEAL,W,H,E,A,L,0,0,0,1,0,1
WHEAR,W,H,E,A,R,0,0,0,1,0,1
WHEEK,W,H,E,E,K,0,0,0,1,0,1
WHEEN,W,H,E,E,N,0,0,0,1,0,1
WHEEP,W,H,E,E,P,0,0,0,1,0,1
WHEFT,W,H,E,F,T,0,0,0,0,0,0
WHELK,W,H,E,L,K,0,0,0,0,0,0
WHELM,W,H,E,L,M,0,0,0,0,0,0
WHENS,W,H,E,N,S,0,0,0,1,1,2
WHETS,W,H,E,T,S,0,0,0,1,1,2
WHEWS,W,H,E,W,S,0,0,0,0,1,1
WHEYS,W,H,E,Y,S,0,0,0,0,1,1
WHIDS,W,H,I,D,S,0,0,1,0,1,2
WHIES,W,H,I,E,S,0,0,1,1,1,3
WHIFT,W,H,I,F,T,0,0,1,0,0,1
WHIGS,W,H,I,G,S,0,0,1,0,1,2
WHILK,W,H,I,L,K,0,0,1,0,0,1
WHIMS,W,H,I,M,S,0,0,1,0,1,2
WHINS,W,H,I,N,S,0,0,1,1,1,3
WHIOS,W,H,I,O,S,0,0,1,0,1,2
WHIPS,W,H,I,P,S,0,0,1,0,1,2
WHIPT,W,H,I,P,T,0,0,1,0,0,1
